START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE
2024-07-29 07:07,2024-07-29 09:01,Business,Chandigarh,Allahabad,68.4,Delivery Task
2024-12-31 18:58,2024-12-31 20:36,Personal,Jodhpur,Bhubaneswar,54.1,Meeting
2024-06-21 09:22,2024-06-21 11:22,Business,Kalyan,Varanasi,69.3,Delivery Task
2024-02-21 16:43,2024-02-21 18:33,Business,Kolkata,Jabalpur,66.6,Meal/Entertain
2024-12-05 06:35,2024-12-05 08:25,Business,Faridabad,Dewas,62.7,Meeting
2024-06-07 12:46,2024-06-07 14:47,Business,Vasai,Kolkata,70.6,Meal/Entertain
2024-02-12 04:41,2024-02-12 06:08,Business,Noida,Howrah,45.7,Client Pickup
2024-08-30 04:20,2024-08-30 06:24,Business,Howrah,Vasai,71.0,Meeting
2024-03-01 20:43,2024-03-01 22:33,Business,Amritsar,Delhi,62.1,Meeting
2024-01-10 06:09,2024-01-10 08:16,Business,Visakhapatnam,Ludhiana,77.7,Weekend Trip
2024-10-16 16:57,2024-10-16 18:22,Business,Jaipur,Mumbai,50.9,Airport Drop
2024-02-28 12:28,2024-02-28 14:34,Business,Noida,Jodhpur,72.0,Temporary Site
2024-10-23 04:08,2024-10-23 06:12,Personal,Hubli,Kolkata,69.5,Weekend Trip
2024-10-12 13:39,2024-10-12 15:21,Business,Hubli,Nashik,64.5,Site Inspection
2024-01-04 08:47,2024-01-04 09:58,Personal,Patna,Bengaluru,43.4,Field Work
2024-05-18 12:39,2024-05-18 14:45,Business,Hyderabad,Tiruchirappalli,77.3,Office Commute
2024-01-26 15:22,2024-01-26 16:56,Business,Ranchi,Chandigarh,52.3,Field Work
2024-06-22 10:46,2024-06-22 13:00,Business,Nashik,Vijayawada,76.2,Client Pickup
2024-11-07 14:18,2024-11-07 15:46,Business,Hyderabad,Raipur,52.1,Errand/Supplies
2024-07-25 17:26,2024-07-25 19:08,Business,Vasai,Varanasi,56.6,Airport Pickup
2024-04-19 05:17,2024-04-19 06:57,Business,Chennai,Meerut,58.8,Client Pickup
2024-02-07 16:44,2024-02-07 18:44,Business,Bhopal,Patiala,76.4,Meal/Entertain
2024-03-07 04:46,2024-03-07 06:13,Business,Bhubaneswar,Varanasi,55.2,Office Commute
2024-06-20 05:49,2024-06-20 07:20,Business,Mysore,Pune,54.5,Customer Visit
2024-05-11 22:56,2024-05-12 00:23,Business,Kochi,Vasai,53.8,Customer Visit
2024-04-26 13:10,2024-04-26 14:35,Personal,Varanasi,Jabalpur,45.4,Field Work
2024-09-16 18:38,2024-09-16 20:45,Business,Vijayawada,Chandigarh,77.4,Client Pickup
2024-11-01 11:25,2024-11-01 13:19,Personal,Navi Mumbai,Hubli,71.7,Meeting
2024-08-29 12:10,2024-08-29 13:57,Personal,Indore,Nagpur,59.8,Field Work
2024-04-18 20:04,2024-04-18 21:20,Business,Chennai,Jabalpur,47.7,Meal/Entertain
2024-04-02 17:48,2024-04-02 19:05,Personal,Lonavala,Hubli,42.1,Airport Drop
2024-04-15 23:01,2024-04-16 00:40,Business,Ghaziabad,Kochi,53.5,Errand/Supplies
2024-12-04 16:00,2024-12-04 17:06,Business,Patiala,Bangalore,41.3,Delivery Task
2024-01-14 23:23,2024-01-15 00:58,Business,Ranchi,Mumbai,55.2,Airport Pickup
2024-11-27 12:22,2024-11-27 14:28,Business,Pune,Jaipur,72.1,Airport Drop
2024-10-06 06:39,2024-10-06 08:48,Business,Kalyan,Raipur,77.7,Temporary Site
2024-12-20 17:06,2024-12-20 18:41,Business,Meerut,Delhi,50.7,Airport Pickup
2024-05-03 17:41,2024-05-03 19:28,Personal,Vijayawada,Patiala,66.6,Office Commute
2024-04-04 08:33,2024-04-04 10:25,Business,Ahmedabad,Thane,70.5,Errand/Supplies
2024-04-02 00:29,2024-04-02 02:10,Business,Coimbatore,Jabalpur,62.9,Delivery Task
2024-08-27 19:09,2024-08-27 21:08,Business,Vadodara,Aurangabad,74.8,Airport Pickup
2024-06-27 22:37,2024-06-28 00:44,Business,Chandigarh,Mysore,74.9,Customer Visit
2024-09-30 11:07,2024-09-30 12:23,Business,Surat,Patiala,44.9,Meal/Entertain
2024-02-05 14:44,2024-02-05 15:55,Business,Delhi,Vijayawada,43.2,Customer Visit
2024-01-20 10:01,2024-01-20 11:21,Business,Agra,Kanpur,49.3,Conference Visit
2024-11-13 12:07,2024-11-13 13:29,Business,Jaipur,Hubli,47.7,Client Meeting
2024-04-21 20:56,2024-04-21 22:13,Business,Raipur,Lonavala,47.4,Customer Visit
2024-03-17 18:53,2024-03-17 20:10,Personal,Kochi,Coimbatore,43.2,Errand/Supplies
2024-09-28 20:09,2024-09-28 22:15,Business,Chandigarh,Varanasi,78.9,Office Commute
2024-05-04 19:42,2024-05-04 21:05,Business,Pune,Solapur,47.5,Meeting
2024-08-21 14:53,2024-08-21 16:46,Business,Chennai,Jodhpur,63.7,Office Commute
2024-11-16 04:36,2024-11-16 06:17,Business,Lucknow,Navi Mumbai,57.1,Field Work
2024-09-22 10:58,2024-09-22 12:50,Business,Ranchi,Faridabad,66.2,Team Outing
2024-07-10 19:41,2024-07-10 21:00,Business,Gwalior,Solapur,42.5,Client Pickup
2024-06-16 00:46,2024-06-16 02:38,Personal,Vasai,Rajkot,70.2,Client Pickup
2024-10-16 01:05,2024-10-16 02:38,Business,Patna,Solapur,57.8,Customer Visit
2024-09-28 02:32,2024-09-28 04:33,Business,Hubli,Mysore,76.6,Office Commute
2024-05-19 01:51,2024-05-19 03:30,Business,Mumbai,Ghaziabad,52.8,Team Outing
2024-07-31 00:18,2024-07-31 01:58,Business,Jabalpur,Lonavala,59.6,Field Work
2024-06-08 02:58,2024-06-08 04:58,Personal,Dhanbad,Mysore,67.6,Errand/Supplies
2024-06-05 14:29,2024-06-05 16:35,Business,Varanasi,Kolkata,71.9,Weekend Trip
2024-10-13 13:20,2024-10-13 14:46,Personal,Vadodara,Vasai,46.1,Office Commute
2024-05-28 03:26,2024-05-28 05:22,Business,Kalyan,Ahmedabad,71.5,Airport Drop
2024-08-18 06:34,2024-08-18 07:54,Business,Jodhpur,Jabalpur,46.9,Errand/Supplies
2024-07-12 03:22,2024-07-12 04:50,Business,Dewas,Bengaluru,47.9,Meeting
2024-04-17 20:04,2024-04-17 22:07,Business,Chennai,Howrah,74.2,Temporary Site
2024-06-17 23:29,2024-06-18 01:09,Business,Delhi,Lonavala,60.0,Customer Visit
2024-07-04 03:10,2024-07-04 04:43,Business,Lonavala,Patiala,52.9,Customer Visit
2024-03-25 01:01,2024-03-25 02:48,Business,Chandigarh,Faridabad,59.8,Customer Visit
2024-05-11 11:47,2024-05-11 13:38,Personal,Lonavala,Agra,65.3,Office Commute
2024-02-20 06:21,2024-02-20 07:42,Business,Patna,Nashik,44.9,Client Pickup
2024-02-19 18:17,2024-02-19 20:14,Personal,Hyderabad,Rajkot,67.5,Errand/Supplies
2024-06-10 22:43,2024-06-11 00:21,Business,Mumbai,Kota,57.9,Delivery Task
2024-12-16 12:24,2024-12-16 14:33,Business,Dewas,Hubli,76.4,Meeting
2024-04-18 22:44,2024-04-19 00:27,Business,Navi Mumbai,Vijayawada,59.0,Meeting
2024-02-19 08:57,2024-02-19 10:23,Business,Mumbai,Surat,47.8,Conference Visit
2024-10-02 00:00,2024-10-02 02:06,Business,Surat,Navi Mumbai,76.5,Client Meeting
2024-07-17 10:29,2024-07-17 11:38,Business,Thiruvananthapuram,Mumbai,40.8,Client Meeting
2024-07-24 12:49,2024-07-24 14:28,Business,Jaipur,Solapur,52.9,Errand/Supplies
2024-10-09 15:50,2024-10-09 17:59,Business,Kolkata,Nagpur,77.9,Field Work
2024-10-26 00:24,2024-10-26 01:48,Business,Aurangabad,Kochi,47.7,Meal/Entertain
2024-07-02 23:38,2024-07-03 01:36,Business,Raipur,Chandigarh,71.1,Site Inspection
2024-10-31 08:28,2024-10-31 10:14,Business,Dhanbad,Navi Mumbai,62.5,Meal/Entertain
2024-07-27 06:46,2024-07-27 08:33,Business,Hubli,Lonavala,64.2,Errand/Supplies
2024-08-20 01:54,2024-08-20 03:59,Business,Thiruvananthapuram,Thane,78.3,Office Commute
2024-07-22 07:23,2024-07-22 09:30,Business,Gwalior,Rajkot,75.4,Errand/Supplies
2024-11-27 03:44,2024-11-27 05:31,Business,Faridabad,Surat,68.0,Temporary Site
2024-01-12 04:38,2024-01-12 06:13,Personal,Howrah,Ghaziabad,51.8,Field Work
2024-02-27 07:52,2024-02-27 10:05,Personal,Bangalore,Jabalpur,76.4,Errand/Supplies
2024-10-21 13:22,2024-10-21 15:12,Business,Navi Mumbai,Jaipur,63.8,Customer Visit
2024-10-01 07:09,2024-10-01 08:44,Business,Bengaluru,Visakhapatnam,51.0,Office Commute
2024-01-07 14:02,2024-01-07 15:29,Business,Gwalior,Chennai,52.9,Team Outing
2024-02-25 01:13,2024-02-25 02:56,Personal,Amritsar,Vadodara,59.1,Customer Visit
2024-06-17 15:35,2024-06-17 16:51,Business,Thrissur,Rajkot,41.0,Customer Visit
2024-01-14 09:52,2024-01-14 11:56,Business,Jodhpur,Coimbatore,73.4,Delivery Task
2024-07-17 17:28,2024-07-17 18:36,Business,Hubli,Mumbai,41.6,Office Commute
2024-12-25 23:47,2024-12-26 01:23,Business,Rajkot,Raipur,59.9,Delivery Task
2024-10-04 05:35,2024-10-04 06:56,Business,Bhubaneswar,Chandigarh,46.5,Customer Visit
2024-02-01 12:27,2024-02-01 14:06,Personal,Bangalore,Solapur,54.3,Customer Visit
2024-01-25 03:17,2024-01-25 04:59,Business,Hyderabad,Solapur,56.0,Delivery Task
2024-11-15 13:28,2024-11-15 14:44,Business,Noida,Surat,46.2,Airport Pickup
2024-12-19 23:05,2024-12-20 00:24,Business,Thiruvananthapuram,Dewas,44.6,Site Inspection
2024-09-27 19:11,2024-09-27 21:01,Business,Dhanbad,Faridabad,65.7,Weekend Trip
2024-12-04 01:29,2024-12-04 07:55,Business,Kota,Allahabad,251.7,Conference Visit
2024-09-17 07:18,2024-09-17 09:20,Business,Lucknow,Hubli,70.2,Errand/Supplies
2024-09-17 01:30,2024-09-17 03:17,Business,Ahmedabad,Lucknow,59.7,Customer Visit
2024-01-03 18:39,2024-01-03 20:29,Business,Meerut,Aurangabad,63.3,Weekend Trip
2024-12-14 23:21,2024-12-15 00:53,Business,Pune,Bangalore,54.7,Site Inspection
2024-08-31 18:23,2024-08-31 19:37,Business,Jodhpur,Dewas,40.3,Meeting
2024-11-20 05:06,2024-11-20 06:40,Business,Guwahati,Meerut,55.5,Office Commute
2024-12-14 17:17,2024-12-14 18:41,Business,Solapur,Nagpur,47.8,Meal/Entertain
2024-06-22 00:45,2024-06-22 02:29,Business,Jodhpur,Bhopal,58.1,Customer Visit
2024-02-11 10:47,2024-02-11 12:21,Business,Dewas,Coimbatore,55.5,Office Commute
2024-11-19 11:28,2024-11-19 13:23,Business,Delhi,Solapur,69.9,Field Work
2024-01-22 02:44,2024-01-22 04:17,Personal,Varanasi,Mysore,54.4,Delivery Task
2024-07-17 11:47,2024-07-17 13:07,Business,Mumbai,Varanasi,50.1,Conference Visit
2024-05-09 16:28,2024-05-09 17:49,Personal,Howrah,Agra,47.2,Conference Visit
2024-05-31 18:05,2024-05-31 19:34,Business,Lonavala,Rajkot,53.1,Site Inspection
2024-11-04 17:57,2024-11-04 19:44,Personal,Vijayawada,Lonavala,63.9,Client Pickup
2024-01-13 02:48,2024-01-13 03:54,Business,Aurangabad,Nashik,40.0,Office Commute
2024-04-27 20:19,2024-04-27 22:33,Business,Tiruchirappalli,Agra,77.2,Meeting
2024-01-21 19:00,2024-01-21 20:25,Business,Jaipur,Rajkot,46.4,Meeting
2024-12-06 09:03,2024-12-06 10:44,Business,Dewas,Noida,56.9,Customer Visit
2024-10-26 05:03,2024-10-26 06:10,Business,Aurangabad,Guwahati,40.9,Meal/Entertain
2024-12-27 05:24,2024-12-27 06:50,Business,Vasai,Bhopal,50.5,Client Meeting
2024-11-03 21:04,2024-11-03 23:06,Business,Bhopal,Vijayawada,78.1,Meeting
2024-02-13 17:23,2024-02-13 18:40,Business,Varanasi,Visakhapatnam,47.0,Team Outing
2024-09-26 21:06,2024-09-26 23:12,Business,Rajkot,Faridabad,75.5,Office Commute
2024-10-11 01:27,2024-10-11 03:04,Business,Guwahati,Ahmedabad,59.2,Site Inspection
2024-01-15 10:22,2024-01-15 12:04,Personal,Dewas,Aurangabad,55.1,Client Meeting
2024-01-06 03:40,2024-01-06 04:56,Business,Kanpur,Thrissur,47.0,Meeting
2024-10-02 16:45,2024-10-02 18:51,Business,Patiala,Aurangabad,75.1,Meeting
2024-09-17 16:26,2024-09-17 17:55,Business,Rajkot,Kota,50.7,Meal/Entertain
2024-01-01 18:09,2024-01-01 19:41,Business,Vadodara,Delhi,57.9,Temporary Site
2024-09-29 23:56,2024-09-30 01:42,Personal,Vadodara,Mumbai,57.4,Client Pickup
2024-04-21 06:31,2024-04-21 08:31,Personal,Surat,Dhanbad,69.7,Delivery Task
2024-07-30 11:57,2024-07-30 13:56,Business,Bangalore,Nagpur,72.8,Conference Visit
2024-07-29 00:18,2024-07-29 02:10,Business,Jabalpur,Patiala,69.0,Site Inspection
2024-08-13 07:57,2024-08-13 09:38,Business,Hubli,Ranchi,56.3,Airport Pickup
2024-02-27 08:02,2024-02-27 10:08,Business,Jabalpur,Kolkata,70.7,Errand/Supplies
2024-02-03 13:43,2024-02-03 15:53,Personal,Patna,Madurai,78.5,Meeting
2024-06-30 04:36,2024-06-30 06:16,Business,Varanasi,Bhubaneswar,54.3,Delivery Task
2024-01-17 14:30,2024-01-17 15:54,Personal,Solapur,Madurai,46.6,Airport Pickup
2024-08-20 13:09,2024-08-20 15:01,Personal,Lucknow,Vijayawada,65.0,Meeting
2024-11-06 04:45,2024-11-06 06:03,Personal,Madurai,Navi Mumbai,46.4,Site Inspection
2024-02-01 17:54,2024-02-01 19:53,Business,Thiruvananthapuram,Surat,67.7,Meal/Entertain
2024-07-20 18:43,2024-07-20 20:23,Business,Varanasi,Bhopal,61.8,Airport Pickup
2024-12-31 22:46,2025-01-01 00:29,Personal,Mumbai,Agra,62.0,Office Commute
2024-07-08 23:29,2024-07-09 01:24,Business,Ranchi,Dhanbad,71.5,Customer Visit
2024-12-29 20:48,2024-12-29 22:27,Personal,Hubli,Rajkot,54.9,Delivery Task
2024-05-16 08:48,2024-05-16 10:19,Business,Ludhiana,Patiala,48.8,Meeting
2024-09-07 01:36,2024-09-07 03:08,Business,Pune,Solapur,49.0,Office Commute
2024-10-05 03:29,2024-10-05 05:19,Personal,Chandigarh,Thrissur,70.1,Site Inspection
2024-07-11 07:37,2024-07-11 09:34,Business,Vasai,Surat,72.0,Airport Drop
2024-10-20 12:34,2024-10-20 14:09,Business,Vijayawada,Aurangabad,52.3,Airport Pickup
2024-11-12 07:38,2024-11-12 09:27,Business,Howrah,Thiruvananthapuram,65.5,Office Commute
2024-09-21 06:32,2024-09-21 08:28,Business,Ahmedabad,Bhopal,73.1,Delivery Task
2024-05-18 20:16,2024-05-18 21:40,Business,Aurangabad,Ghaziabad,44.8,Delivery Task
2024-05-25 14:28,2024-05-25 15:59,Business,Agra,Pune,53.7,Customer Visit
2024-09-03 16:40,2024-09-03 18:41,Business,Howrah,Kanpur,76.8,Site Inspection
2024-05-16 12:11,2024-05-16 13:46,Business,Patna,Lonavala,60.0,Client Pickup
2024-10-19 09:42,2024-10-19 11:37,Personal,Ghaziabad,Pune,71.9,Weekend Trip
2024-09-22 23:14,2024-09-23 01:26,Business,Kanpur,Pune,75.2,Office Commute
2024-07-30 03:58,2024-07-30 05:33,Business,Ahmedabad,Jaipur,59.0,Site Inspection
2024-12-24 04:33,2024-12-24 06:23,Personal,Bangalore,Faridabad,68.6,Errand/Supplies
2024-07-01 06:00,2024-07-01 07:20,Business,Kolkata,Jaipur,49.7,Client Meeting
2024-06-24 05:28,2024-06-24 07:21,Personal,Hubli,Howrah,68.2,Errand/Supplies
2024-08-18 11:09,2024-08-18 12:55,Business,Nashik,Kalyan,67.4,Meal/Entertain
2024-06-28 21:09,2024-06-28 22:52,Business,Visakhapatnam,Lucknow,60.1,Weekend Trip
2024-01-19 22:03,2024-01-19 23:55,Personal,Pune,Mumbai,66.1,Conference Visit
2024-12-16 09:41,2024-12-16 11:29,Business,Mysore,Bhopal,59.6,Client Meeting
2024-05-08 17:01,2024-05-08 18:36,Business,Gwalior,Tiruchirappalli,51.6,Customer Visit
2024-03-18 07:57,2024-03-18 10:07,Business,Bhopal,Patna,73.5,Meeting
2024-10-26 23:52,2024-10-27 02:03,Business,Lonavala,Faridabad,76.2,Client Pickup
2024-09-22 06:19,2024-09-22 07:59,Business,Allahabad,Howrah,53.6,Meal/Entertain
2024-12-20 01:14,2024-12-20 03:04,Business,Dhanbad,Raipur,68.0,Meeting
2024-08-06 13:24,2024-08-06 15:25,Business,Bengaluru,Chennai,77.9,Client Meeting
2024-01-08 23:25,2024-01-09 01:23,Business,Kochi,Lonavala,68.0,Meeting
2024-04-18 07:33,2024-04-18 09:19,Business,Navi Mumbai,Madurai,58.9,Client Meeting
2024-04-12 01:14,2024-04-12 02:33,Business,Meerut,Pune,42.6,Customer Visit
2024-12-26 08:21,2024-12-26 09:44,Business,Kota,Jodhpur,49.7,Errand/Supplies
2024-09-15 02:54,2024-09-15 04:39,Business,Bhopal,Ahmedabad,62.8,Delivery Task
2024-04-12 03:23,2024-04-12 05:05,Business,Kochi,Patiala,54.9,Client Pickup
2024-02-14 23:47,2024-02-15 01:27,Business,Aurangabad,Surat,63.3,Site Inspection
2024-09-29 10:12,2024-09-29 11:36,Business,Dhanbad,Delhi,45.3,Customer Visit
2024-08-15 09:56,2024-08-15 11:40,Business,Agra,Jabalpur,66.6,Meal/Entertain
2024-04-04 15:13,2024-04-04 16:52,Business,Howrah,Varanasi,52.8,Team Outing
2024-07-04 22:07,2024-07-04 23:46,Personal,Thane,Dewas,59.0,Site Inspection
2024-07-29 06:14,2024-07-29 07:58,Business,Bengaluru,Coimbatore,65.3,Meeting
2024-11-30 10:49,2024-11-30 12:26,Personal,Chandigarh,Patiala,60.4,Client Pickup
2024-03-04 23:25,2024-03-05 00:41,Business,Kota,Lucknow,42.9,Conference Visit
2024-12-30 03:08,2024-12-30 04:57,Business,Navi Mumbai,Solapur,65.0,Client Meeting
2024-01-17 15:56,2024-01-17 17:56,Business,Thiruvananthapuram,Ghaziabad,70.1,Conference Visit
2024-08-23 12:23,2024-08-23 13:58,Personal,Srinagar,Jodhpur,55.6,Customer Visit
2024-11-02 23:41,2024-11-03 01:35,Business,Ranchi,Vijayawada,64.6,Customer Visit
2024-08-20 14:53,2024-08-20 16:16,Personal,Noida,Vadodara,46.3,Meeting
2024-06-11 01:40,2024-06-11 03:23,Business,Lonavala,Srinagar,64.0,Meal/Entertain
2024-10-27 04:07,2024-10-27 05:59,Business,Meerut,Bangalore,71.1,Meal/Entertain
2024-11-09 08:01,2024-11-09 09:43,Business,Jabalpur,Guwahati,58.6,Office Commute
2024-04-29 16:05,2024-04-29 17:44,Personal,Howrah,Thrissur,53.1,Errand/Supplies
2024-09-24 08:50,2024-09-24 10:51,Business,Lucknow,Lonavala,74.8,Conference Visit
2024-05-12 23:29,2024-05-13 01:05,Business,Kota,Hyderabad,59.6,Weekend Trip
2024-04-22 05:10,2024-04-22 06:38,Business,Ghaziabad,Navi Mumbai,50.9,Site Inspection
2024-08-07 19:38,2024-08-07 21:43,Business,Hubli,Visakhapatnam,76.3,Meal/Entertain
2024-09-19 13:42,2024-09-19 15:20,Business,Indore,Howrah,53.4,Client Pickup
2024-03-14 03:34,2024-03-14 05:23,Business,Guwahati,Ghaziabad,66.8,Customer Visit
2024-09-23 09:47,2024-09-23 11:14,Business,Thane,Srinagar,47.6,Temporary Site
2024-06-28 16:35,2024-06-28 17:57,Personal,Raipur,Madurai,48.2,Customer Visit
2024-04-05 22:27,2024-04-05 23:55,Business,Bhopal,Rajkot,51.7,Customer Visit
2024-12-10 13:59,2024-12-10 15:39,Business,Nagpur,Surat,53.5,Errand/Supplies
2024-12-28 03:22,2024-12-28 05:24,Personal,Jabalpur,Faridabad,68.7,Errand/Supplies
2024-04-08 01:48,2024-04-08 03:32,Personal,Madurai,Hyderabad,64.2,Meeting
2024-01-26 20:15,2024-01-26 21:49,Business,Jaipur,Thiruvananthapuram,55.7,Weekend Trip
2024-12-29 00:30,2024-12-29 02:12,Business,Thane,Visakhapatnam,59.8,Field Work
2024-06-15 02:31,2024-06-15 04:06,Business,Lucknow,Mumbai,50.6,Field Work
2024-02-16 09:18,2024-02-16 10:50,Business,Nagpur,Bengaluru,55.5,Customer Visit
2024-01-22 03:59,2024-01-22 05:53,Business,Coimbatore,Bhopal,72.1,Customer Visit
2024-04-14 05:48,2024-04-14 07:29,Business,Tiruchirappalli,Aurangabad,61.9,Meal/Entertain
2024-03-20 13:44,2024-03-20 15:31,Business,Surat,Bengaluru,67.5,Office Commute
2024-05-11 02:42,2024-05-11 03:55,Business,Vasai,Patiala,40.4,Meal/Entertain
2024-08-22 10:31,2024-08-22 11:57,Business,Gwalior,Kanpur,48.8,Site Inspection
2024-01-09 21:56,2024-01-09 23:25,Business,Visakhapatnam,Meerut,49.5,Meeting
2024-05-28 20:21,2024-05-28 22:30,Business,Solapur,Dhanbad,78.7,Weekend Trip
2024-04-14 18:03,2024-04-14 19:59,Personal,Madurai,Nashik,64.6,Customer Visit
2024-04-03 23:49,2024-04-04 01:32,Business,Bhopal,Bengaluru,56.3,Airport Drop
2024-04-18 12:51,2024-04-18 14:54,Business,Nashik,Chennai,76.7,Delivery Task
2024-11-30 08:07,2024-11-30 09:50,Business,Agra,Faridabad,57.4,Errand/Supplies
2024-06-07 15:49,2024-06-07 17:58,Business,Kochi,Dewas,73.9,Office Commute
2024-08-26 20:42,2024-08-26 22:22,Personal,Kochi,Chandigarh,55.4,Client Pickup
2024-09-18 11:42,2024-09-18 13:14,Personal,Ahmedabad,Madurai,48.2,Airport Pickup
2024-01-09 01:05,2024-01-09 02:45,Business,Kanpur,Surat,53.7,Delivery Task
2024-03-20 19:06,2024-03-20 20:48,Business,Lucknow,Nashik,57.7,Airport Pickup
2024-09-22 08:37,2024-09-22 10:44,Personal,Chandigarh,Raipur,73.5,Delivery Task
2024-05-17 04:40,2024-05-17 06:10,Business,Chennai,Surat,48.7,Client Meeting
2024-05-27 08:40,2024-05-27 10:53,Business,Guwahati,Faridabad,75.9,Conference Visit
2024-09-27 21:55,2024-09-27 23:16,Personal,Ahmedabad,Patna,49.8,Temporary Site
2024-05-14 01:20,2024-05-14 02:59,Business,Kochi,Raipur,55.6,Office Commute
2024-12-19 02:14,2024-12-19 04:15,Business,Jaipur,Ahmedabad,69.0,Customer Visit
2024-05-22 08:54,2024-05-22 10:20,Business,Bangalore,Kanpur,49.1,Field Work
2024-09-07 11:55,2024-09-07 13:57,Personal,Kota,Chennai,74.1,Meal/Entertain
2024-10-22 10:20,2024-10-22 11:53,Personal,Tiruchirappalli,Allahabad,54.6,Conference Visit
2024-09-27 00:47,2024-09-27 01:58,Business,Bangalore,Raipur,43.7,Meeting
2024-02-27 21:03,2024-02-27 22:32,Business,Ghaziabad,Bangalore,50.2,Weekend Trip
2024-03-13 05:49,2024-03-13 07:53,Business,Chandigarh,Tiruchirappalli,74.8,Delivery Task
2024-12-04 13:51,2024-12-04 15:02,Business,Kalyan,Howrah,42.7,Delivery Task
2024-12-04 14:01,2024-12-04 15:57,Business,Nashik,Amritsar,71.3,Customer Visit
2024-03-06 05:11,2024-03-06 06:48,Business,Gwalior,Meerut,56.9,Meal/Entertain
2024-01-30 22:08,2024-01-30 23:51,Personal,Ahmedabad,Thane,64.1,Errand/Supplies
2024-07-26 08:48,2024-07-26 10:42,Business,Srinagar,Bengaluru,71.3,Temporary Site
2024-03-10 11:41,2024-03-10 13:12,Business,Srinagar,Kolkata,54.8,Meeting
2024-05-06 09:40,2024-05-06 11:37,Business,Madurai,Visakhapatnam,71.5,Weekend Trip
2024-07-14 22:22,2024-07-14 23:29,Business,Srinagar,Guwahati,40.8,Client Meeting
2024-11-24 18:17,2024-11-24 19:54,Personal,Jodhpur,Bhubaneswar,58.8,Errand/Supplies
2024-10-31 03:33,2024-10-31 05:08,Business,Faridabad,Vadodara,54.7,Site Inspection
2024-10-04 01:38,2024-10-04 03:32,Personal,Kolkata,Faridabad,68.4,Weekend Trip
2024-05-26 13:51,2024-05-26 15:02,Business,Chennai,Navi Mumbai,41.7,Client Meeting
2024-09-20 02:59,2024-09-20 05:04,Business,Agra,Gwalior,72.0,Airport Pickup
2024-06-30 05:12,2024-06-30 07:21,Personal,Meerut,Madurai,75.6,Meal/Entertain
2024-06-06 08:43,2024-06-06 10:46,Business,Surat,Nagpur,73.5,Meeting
2024-07-13 01:47,2024-07-13 03:26,Business,Ludhiana,Visakhapatnam,60.1,Client Meeting
2024-05-22 17:21,2024-05-22 19:11,Business,Thane,Allahabad,64.0,Meeting
2024-04-26 07:42,2024-04-26 09:20,Business,Bhopal,Nagpur,55.3,Airport Pickup
2024-03-24 17:15,2024-03-24 19:18,Business,Ahmedabad,Hubli,70.0,Office Commute
2024-08-17 07:12,2024-08-17 08:48,Business,Srinagar,Navi Mumbai,58.0,Airport Pickup
2024-01-07 08:39,2024-01-07 10:05,Personal,Noida,Surat,49.8,Errand/Supplies
2024-10-03 20:37,2024-10-03 22:20,Business,Vasai,Kochi,56.0,Meeting
2024-01-20 22:34,2024-01-20 23:53,Business,Jabalpur,Varanasi,45.2,Client Pickup
2024-05-25 06:15,2024-05-25 07:27,Personal,Chandigarh,Vasai,44.1,Office Commute
2024-12-04 16:40,2024-12-04 18:51,Personal,Indore,Kolkata,75.5,Office Commute
2024-08-02 05:20,2024-08-02 07:29,Business,Aurangabad,Nagpur,72.8,Delivery Task
2024-01-27 07:31,2024-01-27 09:37,Business,Allahabad,Visakhapatnam,73.9,Customer Visit
2024-01-05 07:03,2024-01-05 08:41,Business,Hyderabad,Delhi,60.3,Meeting
2024-01-10 14:04,2024-01-10 15:31,Business,Chandigarh,Ranchi,50.8,Airport Drop
2024-05-09 17:29,2024-05-09 19:14,Personal,Navi Mumbai,Ludhiana,57.9,Office Commute
2024-11-07 03:56,2024-11-07 05:26,Personal,Indore,Nashik,54.7,Office Commute
2024-07-18 14:33,2024-07-18 16:04,Business,Varanasi,Kochi,57.3,Client Pickup
2024-07-15 11:46,2024-07-15 13:38,Personal,Patiala,Srinagar,70.0,Office Commute
2024-10-04 09:29,2024-10-04 11:07,Business,Chandigarh,Visakhapatnam,53.2,Site Inspection
2024-10-22 23:22,2024-10-22 23:44,Business,Rajkot,Rajkot,7.9,Meal/Entertain
2024-01-17 06:27,2024-01-17 07:56,Business,Bangalore,Nashik,55.8,Meeting
2024-08-09 02:12,2024-08-09 03:34,Personal,Howrah,Agra,47.8,Errand/Supplies
2024-07-31 10:55,2024-07-31 12:17,Business,Kalyan,Thane,46.1,Conference Visit
2024-07-06 10:45,2024-07-06 12:07,Business,Vijayawada,Dewas,50.6,Office Commute
